id,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,label
IMG_4459,.34736,-.37131,-.84053,-.28082,.69341,-.99101,.05224,-.01374,-.75246,.84649,-.68156,-.46313,.39982,.77601,.28633,.95298,.45704,.97521,.38042,.87153,2
IMG_4460,.61695,-.63513,-.84923,.78810,.90467,.83044,.25002,-.20451,-.84496,.92567,-.46565,-.21259,.44743,.90481,.06522,.87978,.18121,.64671,.15372,-.79354,2
IMG_4464,-.57132,.57225,-.56170,-.00746,.55713,.99938,-.07535,.07924,.49728,-.71443,-.79537,-.65636,.85449,.14744,.97146,.56464,.96772,-.49948,.96404,-.45519,2
IMG_4467,-.00720,.04194,-.69133,.40442,.71868,.95604,-.02026,-.01735,.22509,-.61335,-.99274,-.90154,.58800,.52878,.67552,.92934,.89178,-.02190,.78180,-.66513,2
IMG_4468,.15188,-.16908,-.68830,.37384,.63885,.95470,-.00800,.01384,.31019,-.42774,-.96086,-.96673,.37894,.61837,.52788,.98149,.79419,.19614,.76918,-.63254,2
IMG_4469,-.98305,.97717,-.55891,-.76996,.98770,.82964,.14985,-.27633,-.19583,-.31993,-.78237,-.58866,.98959,-.95494,.93692,-.73875,.44370,-.48762,-.90579,.68483,2
IMG_4472,-.99075,.99376,-.20068,-.85530,.99594,.84270,.12562,-.20675,.13813,-.46949,-.98146,-.44672,.99584,-.97530,.84116,-.85021,.66682,-.39165,-.92488,.73365,2
IMG_4473,-.98905,.99625,.20801,-.78645,-.07927,.81190,.01558,-.18449,.28933,-.50746,-.98722,-.75899,.99482,-.98073,.87102,-.80015,.46419,-.39685,.98626,.64430,2
IMG_4475,.60452,-.61704,.73614,-.86337,.57054,.81859,.03630,-.17615,.31322,-.37739,-.78870,-.22084,.08838,.82659,.94684,.88769,-.08059,.95636,-.90705,.60595,2
IMG_4480,.67944,-.66940,-.56601,-.33867,.66506,.99043,-.24781,.15335,.08239,-.62799,-.77669,-.45496,-.60222,.73250,-.11165,.94270,.78992,-.08285,1.00000,-.79238,2
IMG_4481,.91127,-.82375,-.86616,-.13099,.73651,.98710,-.13020,.03193,-.40502,-.03193,-.13368,-.99301,-.85449,.87439,-.98937,.35563,-.65110,.96971,.94776,-.74596,2
IMG_4482,.99999,-.99828,-.89073,-.12188,.81945,.99583,-.06191,-.07999,-.45922,.08970,-.08571,-.95463,-.99999,.99879,-.95746,.69768,-.27684,.83356,.92457,-.66286,2
IMG_4483,.72328,-.67574,-.74041,.35124,.64894,.90920,-.10970,.02718,-.41214,.04990,.09054,-.99797,-.53118,.77853,-.92514,.09675,-.84137,.99145,.93488,-.56381,2
IMG_4484,-.79510,.82332,-.69876,.18530,.61240,.98679,-.13970,.06391,-.22409,-.16549,-.13520,-.91941,.89308,-.66911,.56774,-.96517,-.06139,-.18542,.98543,-.47140,2
IMG_4485,-.26472,.30952,-.47816,-.53666,.58995,.89672,-.23418,.15896,-.12209,-.16975,-.31259,-.76476,.35261,-.20064,-.31177,-.68411,-.97638,.36816,.99941,-.51566,2
IMG_4486,-.67933,.67040,-.37320,-.44790,.49018,.90204,-.17837,.09981,.16487,-.36510,-.64075,-.17691,.80367,-.37608,.19666,-.95842,-.65610,-.07421,.97882,-.51602,2
IMG_4488,-.99882,.99566,.16757,-.92491,.08830,.59556,-.14599,.16069,.55480,-.67226,-.89040,-.10715,.99965,-.88563,.82301,-.88553,.00416,-.59191,.60767,-.64227,2
IMG_4490,.55651,-.50704,-.49230,-.40475,.57930,.94007,-.25376,.06398,-.05772,-.33849,-.41261,-.80531,-.46422,.60085,-.92523,.07445,-.78723,.91034,.99953,-.51920,2
IMG_4493,.94905,-.97594,-.88625,.53286,.63372,.80518,.02007,-.09271,-.61984,.39827,.12647,-.65018,-.71012,.99086,-.69877,.86575,-.13234,.53330,.60951,-.89480,2
IMG_4494,.98390,-.96028,-.97314,-.12989,.69027,.12694,.11028,-.18580,-.71895,.51747,.20364,-.39498,-.80129,.98730,-.90278,.95017,-.38436,.28715,.64979,.91111,2
IMG_4495,.84324,-.83146,-.44520,-.44071,.53987,.95445,-.19716,.13005,-.06217,-.16439,-.38923,.31297,-.83300,.84319,-.29870,.99894,.58114,.56030,.99721,-.45925,2
IMG_4499,-.98657,.96594,.16532,-.66769,.18146,.96140,-.06973,.10331,.78483,-.88719,-.75573,.09537,.99615,-.44005,.68299,-.96494,-.08509,-.96918,.54989,.05766,2
IMG_4500,-.98316,.98325,-.10498,-.68374,.31380,.91203,-.05239,.09916,.31221,-.50030,-.94602,-.46559,.99181,-.94861,.62483,-.95022,-.42059,-.82118,.80008,-.30969,2
IMG_4501,-.38901,.49875,-.25827,-.32544,.15896,-.55613,-.07782,.08654,.12539,-.59024,-.91290,-.46925,.73721,.12684,.95067,.47704,.96658,.72248,.97965,.71245,2
IMG_4502,.60250,-.56554,-.68860,-.32764,.52027,.97185,-.03162,-.05149,-.44442,.10941,-.18514,-.99921,.00140,.80317,.10121,.97540,.72817,.83527,.84772,-.02793,2
IMG_4503,.86925,-.84042,-.81025,.68700,.72777,.54977,.03986,-.11484,-.75539,.53463,.21521,-.40700,.14634,.95602,-.28281,.95016,.52102,.60283,.65834,-.99929,2
IMG_4504,.97229,-.96628,-.85957,.83443,.72824,.57144,.25406,-.44618,-.83041,.69369,-.36485,-.12863,.90758,.99476,-.47660,.67202,.41997,.76851,.47458,-.93692,2
IMG_4505,-.83128,.90889,.81849,-.76958,.42889,.77144,-.25721,.29580,.83140,-.76094,-.78631,.08878,.98484,.94042,.80602,.08743,.94422,.67277,-.79101,.47369,2
IMG_4510,-.95060,.94000,.55959,-.59484,.81496,.72533,-.11098,.05877,.20670,-.31731,-.99443,-.82109,.97297,-.83667,.38612,-.95389,.98686,-.29048,-.44734,.88383,2
IMG_4511,-.91233,.90037,.42235,-.65147,.89509,.74684,.05575,-.09674,.13852,-.31741,-.96343,-.97449,.94304,-.82952,.30323,-.99465,.98946,-.50105,-.57705,.94863,2
IMG_4512,.27211,-.24531,-.13618,-.62048,.98673,.66011,.15533,-.23091,-.26214,-.06201,-.82484,-.78727,-.03102,.44490,-.85249,-.21448,-.74405,-.93513,.53736,.99598,2
IMG_4513,-.84696,.80248,-.18855,-.71506,.89253,.63121,.07380,-.11099,-.25430,-.74449,-.92992,-.21792,.92792,-.42265,.99294,-.23442,.85473,.44227,-.77326,.91920,2
IMG_4514,-.93245,.91745,.36722,-.59996,.61543,.44807,-.18437,.02575,.38167,-.83151,-.76207,-.01396,.97871,-.13609,.89374,-.21303,.84998,.29448,-.84218,.74586,2
IMG_4515,.00833,-.03113,-.72605,-.31651,.97775,.48016,.13879,-.17268,-.67356,-.60629,-.54599,-.48323,.43029,.43325,.56984,.80061,-.28594,.99219,-.60675,.99522,2
IMG_4516,.70765,-.71504,-.91215,.04340,.80203,.14120,.22693,-.30388,-.88771,.09310,-.04095,-.99737,.31702,.91703,-.14204,.99308,-.87612,.55409,-.52470,.70531,2
IMG_4517,.73088,-.72471,-.99139,.56679,.58975,-.32640,.13570,-.18394,-.99033,.81340,.24068,-.44540,.82675,.96448,-.11574,.94042,-.95506,.41121,-.53313,.47846,2
IMG_4518,.95698,-.97237,-.77127,-.00598,.96464,.13645,.07600,-.24420,-.79224,-.53154,-.39110,-.70003,-.85258,.98714,-.64194,.79184,-.99385,.02288,-.34579,.85514,2
IMG_4522,.37125,-.42209,-.97998,.23875,.71939,-.14350,.23655,-.26833,-.98142,.92482,.13273,-.30201,.75590,.88260,.01082,.93509,-.68003,.99752,-.69566,1.00000,2
IMG_4525,-.64742,.65897,-.09428,-.49641,.93205,.51342,.02062,-.03216,.55475,-.91053,-.82280,-.03265,.88224,.10417,.99989,.25461,.73939,.82902,-.93793,.97676,2
IMG_4526,-.56933,.62298,.21980,-.91849,-.16670,.72415,-.15162,.15401,.76274,-.99053,-.76124,.03541,.90666,.73958,.99829,.17548,.80520,-.82016,.79483,-.63136,2
IMG_4527,-.48874,.43590,-.77152,-.51805,.73191,.97467,-.10682,.14109,-.70756,-.86707,-.46536,-.27481,.79422,.26316,.87284,.44433,.99913,-.69937,.90765,-.59224,2
IMG_4528,.76793,-.76801,-.88746,.41925,-.46244,.80004,-.00052,-.03530,-.94085,.81145,.03990,-.59687,.02161,.92412,-.26382,.97725,-.12116,.51007,.42296,-.97531,2
IMG_4529,.97141,-.97446,-.78349,.38082,.45959,.82078,-.07895,-.11997,-.87444,.34609,-.12260,-.86762,-.83008,.99075,-.66464,.78514,-.34541,.85526,.61970,-.95069,2
IMG_4530,.97984,-.97410,-.77594,.25789,.30024,.90162,-.01515,-.07658,-.66167,-.15557,-.25295,-.99650,-.93463,.98798,-.96276,.36733,-.72008,.98893,.76201,-.59591,2
IMG_4531,-.47045,.48812,-.73714,-.04454,.49749,.99332,-.15805,.08148,-.41010,-.35254,-.84760,-.93122,.54670,-.40743,.05567,-.98524,-.46901,-.16030,.90160,-.30237,2
IMG_4532,.21937,-.12374,-.68969,-.06636,.61402,.99025,-.07352,.04246,-.54480,-.35308,-.42492,-.62801,.09712,.40016,.38988,.87846,.79450,-.13898,.84974,-.66096,2
IMG_4535,-.95855,.89993,.19168,-.49517,.74122,-.37109,-.14425,.10916,.15978,-.33628,-.60976,-.95150,.99003,.42447,.49858,-.92150,.98308,-.51855,.46665,.73287,2
IMG_4536,-.99790,.99940,.31379,-.78322,.69035,-.63304,-.10880,.09413,.53768,-.77505,-.42035,-.60063,.99936,-.98584,.70507,-.86570,.81955,-.69761,-.83667,.48422,2
IMG_4538,-.83431,.87716,-.25077,-.65759,.96130,-.00805,.06661,-.03821,-.10937,-.50070,-.96364,-.78244,.88514,-.81154,.99243,-.48582,.73160,-.10255,-.48641,.74466,2
IMG_4539,-.44625,.44938,-.49377,-.74181,.99704,.38895,.06227,-.10693,-.00160,-.72494,-.99884,-.65465,.70676,.00951,.89044,.16327,.08346,.42562,-.83407,.64139,2
IMG_4540,-.24513,.33761,-.05584,-.68719,-.99959,-.93296,.06656,-.12821,.06253,-.92171,-.99501,-.38200,.74824,.47890,.98862,.46344,.99594,.52410,.90258,.57826,2
IMG_4541,.95438,-.97353,-.86226,-.54545,.89819,.23361,.00443,-.10101,-.57579,-.04276,-.21674,-.96866,-.55741,.99204,-.64972,.96015,-.99377,.67436,-.33737,.99270,2
IMG_4542,.53475,-.51359,-.86747,-.53712,.89363,.60506,.07083,-.22031,-.70309,-.03340,-.26803,-.98719,.18085,.81325,.05242,.94034,-.75079,.99885,-.59004,.88553,2
IMG_4544,.90868,-.89614,-.88417,-.22407,.81612,.19251,.20972,-.36019,-.70627,.45592,.04906,-.92526,.32801,.97502,-.42931,.96779,-.99993,.59933,-.56958,.88078,2
IMG_4546,.58380,-.55454,-.99930,-.32017,.64615,.70433,.14391,-.18360,-.97623,.97884,.27895,-.55712,.57269,.90052,-.11827,.97960,-.83529,.98694,-.66396,.98569,2
IMG_4549,.54787,-.50562,-.85900,-.38340,-.91047,.99997,.02135,-.03163,-.88037,.96859,.19709,-.42447,.31517,.83972,.10126,.91550,.15425,.26292,.35269,-.84688,2
IMG_4550,-.82292,.84162,-.61111,-.36746,.49560,.99700,-.18350,.14920,-.28558,-.25377,-.10212,-.97892,.87499,-.76923,.43297,-.99339,-.14876,-.45224,.95778,-.37065,2
IMG_4551,.30673,-.23294,-.57459,-.34630,.69067,.99992,-.12538,.01618,-.45114,-.20598,-.18164,-.99999,.08988,.54118,.42293,.86658,.77183,-.34532,.81267,-.80848,2
IMG_4553,-.93309,.91638,-.31759,-.78726,.48518,.84882,-.31427,.24054,-.03623,-.64929,-.88257,-.84237,.97644,-.38677,.94054,-.45326,.62896,-.94380,.98629,-.58630,2
IMG_4554,-.48618,.56313,-.28971,-.85187,.57482,.76886,-.31822,.18435,.20727,-.92890,-.99957,-.60087,.82258,.32713,.97493,.14214,.93918,-.94517,.99149,-.74393,2
IMG_4557,-.86520,.83967,-.17999,-.97194,.43523,.66962,-.26600,.10766,.55994,-.96657,-.75751,-.57120,.97351,.47480,.97550,-.35687,.60832,-.89835,.76891,-.61249,2
IMG_4558,-.63857,.65599,-.48694,-.49629,.55265,-.18507,-.12617,.13413,.85014,-.99972,-.57108,-.35439,.91749,.54968,.97278,.40608,.98842,.05615,.90447,.51404,2
IMG_4559,-.15526,.19217,-.18742,-.38904,-.65021,.99468,-.03299,.03972,-.59458,-.79790,-.36393,-.32120,.77723,.67770,.93410,.76622,.99975,.08830,.99685,-.75059,2
IMG_4560,-.25793,.20559,-.12928,-.59628,-.77598,.97204,-.02937,.02145,-.60252,-.49094,-.15298,-.62477,.75471,.56869,.96031,.61516,.98915,-.14254,.99637,-.60608,2
IMG_4562,.29332,-.24488,-.16847,.23315,-.89870,.92935,-.01412,-.05126,-.73975,-.01661,.18113,-.98643,.35208,.69655,.69834,.98101,.89384,.68977,.98364,-.62379,2
IMG_4563,.15260,-.09263,-.18075,.28746,-.89265,.91457,-.07098,-.01895,-.88357,.35791,.20229,-.94935,.59355,.70596,.81988,.95940,.93310,.51633,.97061,-.87368,2
IMG_4564,.20314,-.17610,-.14118,.28597,-.88943,.88737,.02491,.03961,-.90798,.75699,.24838,-.74825,.69349,.78700,.84957,.97123,.93915,.51369,.95451,-.92297,2
IMG_4565,.68686,-.68871,-.10790,.52904,-.95250,.78350,-.13511,.06910,-.92097,.71838,.45065,-.53586,.21418,.90604,.50642,.95112,.67672,.80190,.96734,-.99228,2
IMG_4567,.48681,-.47042,-.06987,.63636,-.98563,.62767,.08971,-.12016,-.93686,.94099,.39878,-.15430,.63712,.88828,.76388,1.00000,.81885,.68746,.91399,-.99327,2
IMG_4568,-.72185,.75265,-.19153,-.72824,-.51584,.83506,-.28870,.28759,-.01722,-.80854,-.99438,.22924,.94593,.74164,.99386,.25649,.79906,-.44059,.98584,-.52060,2
IMG_4569,-.56141,.58344,-.21266,-.84678,-.49094,.77997,-.03194,.08234,.84715,-.99875,-.53569,.46078,.92104,.79099,.99699,.40557,.87403,-.14995,.98523,-.60222,2
IMG_4570,-.49049,.48908,-.02464,-.90803,-.47577,.75683,-.18785,.21068,.94457,-.99501,-.33445,.43437,.91259,.79750,.99999,.42154,.88235,-.10865,.95625,-.67839,2
IMG_4571,-.75933,.75822,-.20828,-.84463,-.46004,.73511,-.29798,.32581,.61723,-.82007,-.38250,.25942,.96888,.86861,.99036,.27019,.72874,-.24947,.94304,-.51689,2
IMG_4573,-.54590,.46441,.02857,-.97364,-.48772,.68959,-.34679,.27766,.96441,-.98927,.07569,.49572,.94686,.85445,.99493,.39691,.78018,-.03685,.91255,-.60746,2
IMG_4574,-.77502,.75232,-.02514,-.91246,-.54329,.61936,-.32594,.44112,.90905,-.88767,.04290,.31202,.98367,.93480,.95456,.33417,.81189,-.06526,.93182,-.62322,2
IMG_4578,-.83463,.83505,.61416,.02136,.65899,-.92889,-.15276,.09168,.76085,-.80538,-.03519,.44981,.96290,.47406,.87115,.54186,.97908,.42599,-.86625,.81290,2
IMG_4579,-.72394,.77122,.63421,-.01211,.61328,-.88140,-.10169,.13720,.88442,-.89840,-.04992,.51771,.95562,.78978,.92644,.68387,.96882,.51979,-.88220,.78740,2
IMG_4580,.05561,-.10541,-.21619,-.32238,.95673,-.97091,-.04834,-.05415,-.16467,-.77371,-.87381,.29520,.47701,.59721,.76916,.84913,.44826,.93621,-.60707,.87771,2
IMG_4582,-.01974,.04353,-.12347,-.29901,.98053,-.99993,.22705,-.22396,-.71047,-.81933,-.50485,.17220,.70680,.69859,.89652,.84071,.36049,.87019,-.94921,.88759,2
IMG_4583,.56859,-.62494,-.76256,-.44142,.96876,-.23403,.06671,-.16347,-.78110,-.54938,.04375,-.32207,.42381,.88629,.23308,.98443,-.22540,.98934,-.57616,.94176,2
IMG_4584,.48104,-.51039,-.81121,-.40815,.94884,-.76871,.08604,-.17764,-.86321,-.62863,.17142,-.34886,.54386,.86037,.31746,.96969,-.04291,.99960,-.57732,.91556,2
IMG_4585,.36771,-.39612,-.84502,-.39657,.90075,-.77881,.23581,-.23352,-.89135,-.74475,.14688,-.24689,.69512,.86641,.48668,.95936,.11212,.99624,-.73861,.91298,2
IMG_4587,.51093,-.46601,-.89049,-.28927,.86065,-.43024,.08999,-.18562,-.98879,.22130,.53612,-.98200,.69598,.89167,.35625,.98462,.02706,.98249,-.63052,.97447,2
IMG_4588,.44829,-.48363,-.97018,-.27788,.80147,-.38924,.31258,-.31245,-.95021,.51045,.46472,-.82613,.74194,.91124,.35993,.99097,.22591,.99008,-.70369,.98722,2
IMG_4589,.68181,-.68191,-.95830,-.28329,.80086,-.21845,.16670,-.22722,-.97462,.70397,.59466,-.25577,.79002,.95318,.13835,.99960,-.00892,.88348,-.60376,.99148,2
IMG_4590,.55474,-.50673,-.97883,-.20752,.77497,-.37402,.17574,-.17625,-.98290,.85575,.66191,-.08005,.78320,.92210,.25909,.99651,.15627,.94087,-.55814,.99794,2
IMG_4591,.49357,-.53250,-.99980,-.23492,.68582,-.22809,.32951,-.38565,-.98781,.88847,.56423,-.13645,.78454,.93670,.28381,.99901,.21567,.95354,-.71237,.99452,2
IMG_4592,-.89375,.89671,.32106,.12256,.75353,-.91708,-.17221,.01102,.43588,-.77100,.52498,.66673,.97512,.15067,.87338,.46999,.99189,.33656,-.75948,.84746,2
IMG_4594,-.59950,.64712,.58328,.00679,.66639,-.87444,-.17875,.17904,.73088,-.80872,.52329,.49953,.93777,.76425,.97440,.76580,.92861,.63458,-.96057,.81718,2
IMG_4595,-.48140,.44546,.01204,-.19585,.91822,-.98780,-.06185,-.11326,.21657,-.77073,-.97395,.49107,.79159,.17650,.99395,.59957,.64489,.63108,-.83946,.83183,2
IMG_4596,-.27630,.27214,.11406,-.23687,.86658,-.99824,-.05144,-.05775,.22643,-.72153,-.27982,.44311,.76248,.50634,.95570,.73684,.67782,.77328,-.93398,.86111,2
IMG_4599,.23561,-.23133,-.53424,-.33274,.99758,-.97790,.09996,-.23716,-.28646,-.62868,.87994,-.04942,.59149,.74096,.64140,.90868,.23166,.96360,-.77521,.90338,2
IMG_4601,.66049,-.65444,-.81804,-.32941,.93231,-.83698,.11968,-.21325,-.62908,-.45630,.48664,-.36329,.52774,.92418,.16459,.99938,-.17604,.97167,-.48283,.92605,2
IMG_4602,.60577,-.58746,-.87384,-.32552,.89027,-.86348,.18325,-.21764,-.63944,-.39494,.35526,-.52500,.66108,.91907,.26329,.99607,.00402,.98951,-.61952,.92116,2
IMG_4605,.59472,-.60695,-.95742,-.25313,.78872,-.65753,.27149,-.27673,-.73688,.14357,.57538,-.98075,.72983,.93517,.27526,.99978,.12812,.96004,-.57431,.96332,2
IMG_4606,.55505,-.47638,-.89035,-.14659,.85098,-.68130,.22218,-.26163,-.85738,.43861,.55664,-.81984,.82335,.92450,.38949,.99830,.24954,.97778,-.64173,.97167,2
IMG_4607,.68009,-.68023,-.93274,-.23906,.82123,-.65000,.07616,-.14963,-.80538,.42952,.63447,-.93326,.80303,.95460,.23163,.99841,.25981,.91541,-.50926,.97525,2
IMG_4608,.53310,-.63524,-.99578,-.17089,.73333,-.58814,.19177,-.28609,-.85251,.69242,.60859,-.11379,.83254,.95596,.29114,.99694,.35002,.92208,-.54814,.99482,2
IMG_4611,.40704,-.48713,-.68770,.29854,.44235,.79739,.05761,-.12665,-.62916,-.01912,.58550,-.99564,.48461,.85455,.42602,.99814,.61256,.80666,.58553,-.91414,2
IMG_4613,-.51370,.46095,-.62773,-.37603,.50917,.99860,-.09463,-.05990,-.43966,-.57996,.69354,.13535,.82133,.29043,.93543,.50348,.99798,-.23290,.89267,-.42577,2
IMG_4616,-.72845,.67393,-.34426,-.86284,.44665,.84554,-.24401,.13620,-.00946,-.84948,-.73898,.48343,.94972,.68496,.99936,.19490,.82127,-.18610,.96101,-.31742,2
IMG_4617,-.56577,.52486,-.33346,-.84234,.51939,.88477,-.29186,.16072,.44243,-.86096,-.05856,.45163,.93153,.72461,.99323,.38597,.88218,.08721,.91068,-.41185,2
IMG_4618,-.50465,.44099,-.20812,-.97747,.06853,.75997,-.21071,.17734,.63675,-.91754,-.17091,.55777,.91423,.79969,.99064,.34720,.96659,.10397,.98685,-.43355,2
IMG_4619,-.68317,.68962,.09948,-.93651,.13639,.76319,-.25992,.16585,.54851,-.87112,.41575,.41248,.96913,.89169,.98217,.26298,.70061,.18508,.74261,-.33961,2
IMG_4620,-.47264,.47287,.29229,-.99437,-.01707,.70390,-.30007,.23197,.66565,-.84034,.50854,.51801,.93786,.85242,.99916,.33971,.73404,.22377,.68307,-.35797,2
IMG_4621,-.36418,.25695,.28661,-.99752,.16183,.73817,-.38073,.26006,.76962,-.92718,.45962,.60505,.91738,.84341,.99990,.40796,.93026,.42897,.92968,-.48873,2
IMG_4623,-.36367,.32504,.54829,-.99676,-.25494,.70436,-.33398,.24760,.78660,-.91458,.58920,.46416,.92291,.87355,.99789,.38166,.70232,.40966,.55832,-.45474,2
IMG_4624,-.24319,.20981,.46786,-.98356,-.29931,.68999,-.34617,.34971,.87622,-.92699,.57594,.47995,.91890,.89061,.99292,.42793,.87995,.47281,.91837,-.51499,2
IMG_4769,-.68420,.72045,.20714,-.28908,.86361,.34388,-.25926,.12750,.58459,-.68659,-.74937,-.70527,.90830,.34951,.98589,.42635,.97481,.77217,-.04292,.84408,2
IMG_4771,-.07412,.13695,-.17907,-.21119,.99058,.40348,-.02379,-.06183,-.28311,-.13501,-.90182,-.99067,.62986,.51112,.89143,.82444,.67639,.99999,-.06386,.99968,2
IMG_4772,.09405,-.15444,-.52558,-.22325,.99092,.38846,.08949,-.09120,-.35761,-.03389,-.79960,-.99955,.65332,.70985,.73605,.93130,.47942,.97161,-.06029,.99380,2
IMG_4773,.40431,-.34856,-.44593,-.11213,.98444,.24925,.07242,-.16441,-.34684,-.14216,-.79136,-.99935,.69208,.81602,.66107,.98048,.49923,.91046,-.04329,.96583,2
IMG_4774,.52566,-.57772,-.53974,-.13814,.96157,.26419,.11108,-.20724,-.37272,-.16712,-.74733,-.99982,.60280,.90678,.50660,.99993,.21852,.79519,-.09123,.90758,2
IMG_4775,.63671,-.59796,-.35697,-.10397,.98269,.22829,.04489,-.08974,-.36959,-.05013,-.72524,-.99950,.46736,.88771,.48388,.99990,.18726,.82590,-.03933,.96520,2
IMG_4776,.18088,-.22588,-.21478,-.23805,.99031,.26211,.01527,-.09654,-.29888,-.16406,-.86651,-.98858,.26650,.58854,.72181,.93303,.43402,.96287,.21098,.99793,2
IMG_4777,-.69190,.72888,.01670,-.23134,.91676,.33356,-.01962,-.02049,.06909,-.28428,-.99649,-.92746,.90343,.09219,.99257,.39620,.97357,.79998,.14954,.96255,2
IMG_4778,-.82554,.78897,.32569,-.34054,.79407,.31865,-.26405,.17837,.67586,-.72137,-.74277,-.66384,.95722,.39332,.92508,.33235,.99979,.63835,-.98791,.74910,2
IMG_4779,-.79259,.87616,.48433,-.21167,.79209,.11904,-.20874,.20641,.73810,-.79539,-.77821,-.63835,.96123,.57780,.87755,.36278,.99937,.59184,-.70976,.66787,2
IMG_4782,.42444,-.44715,-.35518,.02277,.48187,.95694,-.00097,.07667,-.18923,-.27887,-.72873,-.99569,.27437,.79995,.56306,.99382,.86348,.81820,.95048,-.31579,2
IMG_4783,-.26371,.28377,-.21848,-.40801,.34499,.98864,.00892,.02208,-.18402,-.25259,-.79847,-.99340,.76413,.54753,.95722,.67395,.95666,.24309,.99825,-.18892,2
IMG_4784,-.09674,.22049,-.25849,-.12528,.39966,.99934,-.06001,.02510,-.26934,-.28874,-.77566,-.99262,.63886,.45948,.89224,.78136,.99509,.27808,.99906,-.34352,2
IMG_4785,-.39292,.39780,-.16943,-.55708,.33038,.96249,-.09030,.08923,-.04572,-.42466,-.89884,-.95251,.82304,.57714,.98484,.55611,.91343,.14576,.98156,-.22082,2
IMG_4786,-.58795,.60534,.07024,-.72178,.17510,.94410,-.26984,.22640,.34778,-.66617,-.97399,-.79028,.91546,.58244,.99530,.32039,.74018,.01180,.83557,-.34084,2
IMG_4787,-.68289,.70499,.20595,-.71054,.04438,.91815,-.37744,.33442,.58884,-.87727,-.89450,-.49978,.94756,.66667,.97052,.26183,.64335,-.02991,.69382,-.31484,2
IMG_4788,-.70933,.68208,.31175,-.80345,-.04352,.89812,-.38177,.33926,.71547,-.85554,-.81981,-.55792,.95647,.77619,.94790,.25441,.58101,.02441,.62171,-.38318,2
IMG_4789,-.91157,.89533,.08351,-.55132,.07192,.85742,-.43298,.42717,.63056,-.84539,-.84136,-.47149,.98979,.89113,.87571,.21649,.51925,-.26527,.63221,-.35487,2
IMG_4790,-.81929,.78082,-.06787,-.58144,.17611,.93876,-.21658,.21580,.26638,-.57960,-1.00000,-.83192,.96291,.52941,.95556,.20023,.64019,-.31428,.88893,-.21505,2
IMG_4791,-.54438,.54413,-.16467,-.28240,.23901,.99913,-.08002,.07534,-.00261,-.42027,-.87125,-.96099,.82167,.14274,.99876,.48201,.84506,.06491,.98680,.00292,2
IMG_4810,-.42428,.39654,.35611,-.50291,.87198,.45987,-.18358,.17948,.26040,-.58607,-.95422,-.49811,.81344,.43813,.99582,.53760,.96415,.83204,-.18605,.79565,2
IMG_4811,-.63771,.69363,.48852,-.37604,.80351,.42309,-.26524,.21161,.58218,-.79584,-.83183,-.55636,.92200,.42489,.91578,.41231,.98755,.71343,-.36639,.64481,2
IMG_4812,.03541,.11030,.07689,-.30219,.96003,.36920,.13842,-.17984,-.45173,-.15892,-.89543,-.88171,.66989,.61663,.92109,.80066,.76362,.99088,-.52243,.98941,2
IMG_4813,.15724,-.09872,-.15442,-.26428,.98734,.38966,.10259,-.18804,-.56984,-.01554,-.82339,-.94366,.60491,.70794,.81733,.89387,.64497,.99509,-.34641,.99895,2
IMG_4814,.38054,-.38145,-.37524,-.18023,.99990,.24191,.05080,-.14095,-.70226,-.10951,-.68267,-.93446,.56382,.83305,.64600,.97501,.50575,.91853,-.15846,.96742,2
IMG_4815,.46486,-.51147,-.42750,-.05253,.99977,.15460,.18701,-.22942,-.69564,.21684,-.65040,-.99948,.51596,.87457,.56317,.99840,.44734,.85065,-.24906,.90788,2
IMG_4816,.45972,-.44000,-.69170,.13982,.96092,.17039,.33942,-.17335,-.84151,.04756,-.30763,-.93798,.70143,.88674,.51922,.99999,.41021,.78321,-.34254,.76211,2
IMG_4817,.61080,-.49668,-.25015,-.01310,.99999,.21132,.15453,-.19284,-.56127,.09459,-.72440,-.99452,.43470,.85258,.55018,.99959,.42191,.84977,-.07550,.95752,2
IMG_4818,.45519,-.42438,-.27752,-.08024,.99950,.15264,.15133,-.20496,-.53609,-.30142,-.72551,-.89452,.40913,.79493,.61564,.98947,.43063,.90840,.02899,.99477,2
IMG_4820,-.71654,.77458,.18866,-.19742,.87331,.15284,-.00336,-.07615,.12356,-.05366,-.97316,-.90474,.90284,-.07526,.95729,.32852,.99760,.74844,.46550,.94368,2
IMG_4822,-.97440,.95173,.26461,-.29260,.81324,-.18870,-.47568,.35043,.43673,-.67861,-.78882,-.58839,.99327,.45400,.70009,.08343,.90193,.43404,.51320,.64647,2
IMG_4823,-.74196,.73284,.43428,-.79272,.02888,.89467,-.42781,.36642,.47636,-.33580,-.93700,-.96207,.93872,.49798,.86693,.05791,.47275,-.55206,.60141,-.47273,2
IMG_4824,-.78569,.71181,.17803,-.62125,.04575,.97430,-.36964,.31606,.25994,-.74594,-.99601,-.39127,.91925,.11476,.93421,.11020,.50033,-.50115,.73270,-.39651,2
IMG_4825,-.73283,.68399,.12889,-.59775,.12734,.97628,-.27307,.12298,.04905,-.72928,-.99910,-.54347,.90216,.02178,.95948,.12325,.47089,-.59977,.75518,-.34871,2
